date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2010-11-09,24.63,956400.0,TSLA,24.6833,24.144,23.34,22.2207,21.6233,21.1671,24.715,24.5307,24.0468,22.973,22.3443,21.5581,24.9042,24.9696,24.8071,23.9676,23.331,22.3912,23.6345,23.497,23.0916,22.9006,22.4325,20.7938,69.8939,73.9754,74.08,69.5953,64.7411,55.6406,91.2877,80.8893,67.2,35.3083,22.1728,10.1167,-0.27,3.38,2.79,3.98,4.39,4.46,75.4776,64.9102,72.7935,131.687,185.7698,302.6187,-0.2256,-0.2256,-0.2256,-0.2256,-0.2256,-0.2256,39.7879,47.9509,48.1599,39.1905,29.4822,11.2812,0.9892,1.1591,1.1277,1.1927,1.2169,1.2211,0.0,100.0,0.0,100.0,28.5714,100.0,0.0,100.0,100.0,28.5714,100.0,21.4286,96.1655,92.8832,89.165,72.5832,57.3909,31.4431,0.7756,1.5372,2.3863,6.1641,9.7374,16.3333,39.6771,41.6628,41.6623,38.802,35.9683,31.3156,0.0351,0.1066,0.2116,0.9107,2.0683,7.5154,1.7941,2.8904,3.695,5.7326,7.6398,14.4092,24.6833,24.236,25.1306,24.144,21.739,26.549,20.0838,26.5962,23.34,25.4746,18.9668,22.2207,21.6233,18.4628,24.7838,21.1671,18.6096,23.7247,6.1195,5.6335,5.1441,4.2867,4.1188,4.4913,2.3326,11.6662,0.9889,0.4265,0.5625,80.3356,82.5428,4.9224,56.9952,20.9805,-5830814.0146,-11425100.0
2010-11-10,29.36,3060500.0,TSLA,26.3233,25.662,24.4757,22.8357,22.0576,21.3729,27.0533,26.2693,25.5518,23.925,23.0476,21.9392,28.3425,27.6063,27.0131,25.4562,24.4728,23.0669,25.6388,25.3406,24.9778,24.4504,23.8603,21.4297,93.193,90.4695,88.4596,81.8777,75.755,63.1998,93.9084,84.2003,71.2063,38.773,24.4919,10.8965,4.92,7.59,7.95,8.61,9.12,8.64,100.0,166.6667,167.8882,192.8306,255.6013,426.6303,0.8243,0.8243,0.8243,0.8243,0.8243,0.8243,86.386,80.9391,76.9193,63.7553,51.51,26.3996,1.2013,1.3486,1.3713,1.4149,1.4506,1.417,0.0,100.0,0.0,100.0,14.2857,100.0,0.0,100.0,100.0,23.8095,100.0,19.0476,99.1498,97.4446,95.244,83.8136,70.8737,42.868,0.2617,0.7438,1.3416,4.306,7.5329,14.4313,61.2914,57.474,55.0746,48.899,44.193,36.0879,0.0234,0.0853,0.1814,0.8456,1.9698,7.3365,5.476,6.5923,7.4471,9.6031,11.556,18.3461,26.3233,22.0193,30.6273,25.662,21.944,29.38,19.5743,29.3771,24.4757,27.6336,18.0378,22.8357,22.0576,17.5553,26.5599,21.3729,17.8028,24.9429,10.1436,7.8134,6.5794,4.7795,4.2508,4.1581,2.3802,11.8432,1.4299,0.694,0.736,85.4701,86.8738,6.6556,70.315,21.216,-3401025.1632,-8364600.0
2010-11-11,28.035,1945300.0,TSLA,27.3417,26.289,25.445,23.3582,22.4145,21.5375,27.9092,27.0603,26.4416,24.6182,23.591,22.249,28.4627,28.237,27.821,26.3139,25.2269,23.5743,25.9352,25.6155,25.5539,24.9989,24.4101,21.7641,70.3245,74.0384,74.8828,72.9835,69.3804,60.2534,95.6555,86.8492,74.6402,41.9901,26.7005,11.6577,3.055,3.135,6.785,7.315,7.495,6.915,58.5188,90.804,124.015,157.2789,204.1078,358.9677,-0.3192,-0.3192,-0.3192,-0.3192,-0.3192,-0.3192,40.649,48.0768,49.7657,45.9669,38.7608,20.5068,1.1223,1.1259,1.3193,1.353,1.3649,1.3274,0.0,66.6667,0.0,80.0,0.0,85.7143,14.2857,92.8571,95.2381,19.0476,97.619,16.6667,99.1498,97.4446,95.244,83.8136,70.8737,42.868,0.1952,0.6091,1.1416,3.8747,6.9652,13.8642,45.712,47.0625,46.8661,44.0009,40.8622,34.6698,0.0156,0.0683,0.1555,0.7852,1.876,7.1618,3.6507,5.2739,6.3833,8.9172,11.0058,17.9093,27.3417,23.3571,31.3262,26.289,22.2528,30.3252,20.8018,30.0882,25.445,28.6848,18.0317,23.3582,22.4145,17.3029,27.5261,21.5375,17.4316,25.6434,9.4956,7.9944,6.9404,5.1651,4.5846,4.4234,2.4283,12.0051,1.6535,0.734,0.9195,82.8988,79.2796,7.7705,67.9401,21.7412,-3796679.4005,-10309900.0
2010-11-12,29.84,2729100.0,TSLA,29.0783,27.369,26.5979,24.0004,22.8474,21.7246,29.1583,28.244,27.5404,25.4824,24.2661,22.6352,29.7395,29.4976,29.0784,27.438,26.1867,24.2094,26.7746,26.4191,26.4542,25.8594,25.244,22.2313,80.2351,80.1709,79.8082,76.6971,72.6699,62.6813,96.9235,89.0944,77.7194,45.133,28.9461,12.4744,5.21,5.4,8.07,8.99,9.09,7.86,100.0,92.5611,111.8657,158.3858,194.347,343.0082,0.6543,0.6543,0.6543,0.6543,0.6543,0.6543,60.4703,60.3419,59.6164,53.3942,45.3398,25.3625,1.2115,1.2209,1.3707,1.4312,1.4381,1.3576,33.3333,100.0,0.0,100.0,0.0,100.0,7.1429,100.0,100.0,14.2857,100.0,14.2857,99.4594,98.0752,96.1946,85.9906,73.857,45.9593,0.1334,0.4777,0.9426,3.4259,6.3545,13.2181,49.2194,49.1615,48.597,45.4827,42.259,35.7009,0.0104,0.0546,0.1333,0.7291,1.7867,6.9913,3.8338,5.6191,6.8714,9.6802,11.8817,18.8829,29.0783,27.5517,30.605,27.369,23.0126,31.7254,22.1748,31.0209,26.5979,30.0773,17.9234,24.0004,22.8474,16.9015,28.7933,21.7246,16.9013,26.5479,8.7011,7.6608,6.7692,5.0961,4.4955,4.2535,2.4771,12.1834,1.9537,0.8274,1.1263,83.2775,83.6792,9.319,69.6422,22.2349,-2550053.4746,-7580800.0
2010-11-15,30.8,2622900.0,TSLA,29.5583,28.533,27.4407,24.6746,23.336,21.9594,30.0192,29.3877,28.5909,26.389,24.989,23.0573,30.8039,30.6293,30.2534,28.5639,27.1766,24.8861,27.0824,27.2932,27.1985,26.7672,26.2155,22.9321,84.3933,82.8622,81.9985,78.3978,74.2168,63.8832,97.8567,91.0251,80.5158,48.2531,31.2812,13.385,1.44,5.82,5.9,9.44,10.26,9.86,100.0,120.2248,121.8979,166.8403,196.5388,334.9165,0.2133,0.2133,0.2133,0.2133,0.2133,0.2133,68.7866,65.7245,63.9971,56.7957,48.4336,27.7665,1.049,1.233,1.2369,1.4419,1.4995,1.4709,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,9.5238,100.0,11.9048,99.723,98.7481,97.294,88.8138,77.9831,50.719,0.0835,0.3568,0.7506,2.9614,5.6953,12.4695,60.241,56.6409,54.7291,49.9868,46.0401,38.1363,0.0069,0.0437,0.1142,0.6771,1.7016,6.8248,4.9954,6.9348,8.3292,11.4283,13.7554,20.8728,29.5583,27.2658,31.8508,28.533,24.2423,32.8237,22.4243,32.4571,27.4407,31.4812,17.8681,24.6746,23.336,16.5957,30.0762,21.9594,16.407,27.5118,8.9744,7.9503,7.0589,5.3034,4.6272,4.2624,2.5265,12.3696,2.2433,0.8936,1.3497,80.4053,78.2571,10.9202,62.3169,22.8135,-4054158.1078,-4957900.0
2010-11-16,29.67,1347600.0,TSLA,30.1033,29.541,28.1879,25.2939,23.7855,22.1842,30.075,29.7667,29.1482,27.0551,25.5648,23.4159,30.2215,30.5234,30.4541,29.1682,27.8286,25.4115,27.3429,27.6177,27.51,27.1935,26.7021,23.4352,61.5357,69.0691,71.3671,71.7589,69.3645,61.495,75.1415,82.8783,77.299,49.2887,32.5816,14.0499,1.635,5.04,5.23,8.67,9.44,9.44,-33.8307,32.1251,63.0386,104.9594,137.2511,238.0737,-0.4463,-0.4463,-0.4463,-0.4463,-0.4463,-0.4463,23.0713,38.1382,42.7342,43.5178,38.729,22.99,1.0583,1.2046,1.214,1.4129,1.4666,1.4666,0.0,66.6667,20.0,80.0,0.0,85.7143,0.0,92.8571,95.2381,4.7619,97.619,9.5238,29.7111,50.2911,57.9979,62.7519,58.5913,41.3116,21.2103,14.3639,11.8436,10.032,10.8816,15.0018,39.1416,43.4281,44.5516,43.8339,41.6755,36.1216,1.8046,1.8349,1.8979,2.4287,3.4205,8.4623,3.3302,5.5478,7.1393,10.612,13.1004,20.3759,30.1033,29.1084,31.0983,29.541,27.754,31.328,23.6463,32.7294,28.1879,32.2269,18.3609,25.2939,23.7855,16.6843,30.8867,22.1842,16.1838,28.1845,9.5587,8.6112,7.7158,5.8295,5.053,4.5586,2.5766,12.5426,2.3545,0.8038,1.5507,79.4179,76.3173,12.0012,59.9711,23.6236,-4271221.195,-6305500.0
2010-11-17,29.49,750000.0,TSLA,29.9867,29.567,28.8321,25.8868,24.235,22.385,29.7683,29.7497,29.4738,27.6146,26.0834,23.7557,29.803,30.2815,30.4392,29.5861,28.3514,25.8819,27.3961,27.6294,27.7174,27.5076,27.0948,23.8307,57.7954,66.8533,69.688,70.7314,68.6142,61.1221,59.998,76.3609,74.5417,50.2504,33.8202,14.699,-0.35,0.13,4.51,8.3,9.44,8.435,-60.0219,-5.7283,39.1925,83.2399,117.0442,201.04,-0.3318,-0.3318,-0.3318,-0.3318,-0.3318,-0.3318,15.5908,33.7066,39.376,41.4627,37.2284,22.2443,0.9883,1.0044,1.1805,1.3917,1.4708,1.4006,0.0,33.3333,0.0,60.0,0.0,71.4286,0.0,85.7143,90.4762,0.0,95.2381,7.1429,29.7111,50.2911,57.9979,62.7519,58.5913,41.3116,15.4001,11.8769,10.2471,9.16,10.1556,14.4406,28.4194,35.9089,38.5461,40.0238,38.8952,34.7704,1.2031,1.468,1.6268,2.2552,3.2577,8.2609,2.2202,4.4383,6.1194,9.854,12.4765,19.8907,29.9867,28.8271,31.1462,29.567,27.7875,31.3465,25.0832,32.5811,28.8321,32.7336,19.04,25.8868,24.235,16.9439,31.5261,22.385,15.9971,28.7729,8.8303,8.3824,7.6906,5.9645,5.1873,4.65,2.6273,12.7121,2.4004,0.6798,1.7206,71.2647,59.2197,13.1707,57.4263,24.3688,-4404398.7651,-7055500.0
2010-11-18,29.89,956100.0,TSLA,29.6833,29.938,29.5836,26.4618,24.675,22.6021,29.72,29.8573,29.7382,28.1483,26.5975,24.1048,29.9201,30.3083,30.5465,29.9979,28.8623,26.3538,27.7657,27.8525,28.0073,27.8254,27.4817,24.273,64.9057,69.5654,71.4307,71.7011,69.3868,61.6514,49.9024,71.1469,72.1783,51.1433,34.9998,15.3327,-0.91,1.855,5.26,8.05,9.24,9.12,56.7271,-21.4037,33.2944,75.6972,107.7062,182.949,-0.4286,-0.4286,-0.4286,-0.4286,-0.4286,-0.4286,29.8115,39.1309,42.8614,43.4022,38.7737,23.3029,0.9705,1.0662,1.2136,1.3686,1.4475,1.4391,33.3333,0.0,0.0,40.0,14.2857,57.1429,14.2857,78.5714,85.7143,0.0,92.8571,4.7619,29.7111,50.2911,57.9979,62.7519,58.5913,41.3116,11.4123,10.0307,9.0383,8.4846,9.5847,13.9848,21.0602,30.327,33.9991,37.0726,36.7084,33.673,0.8021,1.1744,1.3944,2.0941,3.1025,8.0642,1.4801,3.5506,5.2452,9.1501,11.8824,19.4171,29.6833,29.3562,30.0105,29.938,29.0314,30.8446,28.0523,31.1149,29.5836,33.2039,19.7197,26.4618,24.675,17.1898,32.1602,22.6021,15.8396,29.3647,7.8376,7.8339,7.3735,5.8993,5.1641,4.6235,2.6786,12.8839,2.4409,0.5762,1.8647,60.6348,46.3674,14.4826,57.8911,25.0545,-4341408.2766,-6099400.0
2010-11-19,30.99,1150500.0,TSLA,30.1233,30.168,29.8164,27.1461,25.1626,22.8669,30.3733,30.208,30.0898,28.7521,27.1716,24.4949,30.7669,30.8848,31.0471,30.5791,29.4839,26.8904,28.6977,28.0458,28.1348,28.3524,28.0086,24.9329,79.2948,76.2465,75.8797,74.2297,71.4186,63.0679,50.0328,68.396,70.7505,52.1239,36.2065,15.9833,1.32,1.15,1.63,9.58,10.24,11.12,100.0,47.8074,84.6111,82.9511,108.6988,181.071,0.497,0.497,0.497,0.497,0.497,0.497,58.5896,52.493,51.7595,48.4595,42.8371,26.1359,1.0445,1.0385,1.0555,1.4475,1.4935,1.5596,0.0,0.0,0.0,20.0,0.0,42.8571,7.1429,71.4286,80.9524,0.0,90.4762,2.381,50.2936,57.3924,62.1841,64.8715,60.342,42.6582,8.4134,8.5128,8.0248,7.9083,9.0921,13.5819,25.4391,31.4464,34.4168,37.1169,36.7606,33.7897,0.5347,0.9395,1.1952,1.9446,2.9548,7.8722,1.6167,3.4705,5.1259,9.1265,11.9466,19.5848,30.1233,28.8549,31.3918,30.168,28.9481,31.3879,28.0193,31.6136,29.8164,33.6384,20.6538,27.1461,25.1626,17.4335,32.8917,22.8669,15.6946,30.0392,6.8359,7.1224,6.8656,5.6684,5.0002,4.4815,2.7305,13.0649,2.5326,0.5343,1.9982,49.9453,44.2488,15.7914,53.4643,25.6853,-3714489.115,-4948900.0
2010-11-22,33.4,1529700.0,TSLA,31.4267,30.688,30.5829,28.0139,25.7664,23.1964,32.0117,31.2853,30.9857,29.586,27.9205,24.9849,32.8419,32.4917,32.3795,31.6227,30.4284,27.6061,30.7876,28.7569,29.2934,29.369,28.9603,25.9814,91.1797,85.1651,82.7472,78.7168,75.2042,65.8952,59.9263,69.3559,71.0254,53.4567,37.5973,16.7167,3.91,2.6,5.365,12.15,12.68,13.84,100.0,157.2642,162.5712,120.5678,129.0366,202.4883,0.9385,0.9385,0.9385,0.9385,0.9385,0.9385,82.3594,70.3302,65.4944,57.4336,50.4085,31.7904,1.1326,1.0844,1.1914,1.5718,1.612,1.7076,0.0,100.0,20.0,100.0,0.0,100.0,0.0,100.0,100.0,9.5238,100.0,0.0,79.7133,73.1956,72.6744,70.783,65.4114,46.7876,5.3229,6.6578,6.7283,7.1392,8.4227,13.016,47.1537,43.019,42.5171,41.7307,40.2795,35.9048,0.3565,0.7516,1.0244,1.8057,2.8141,7.6847,3.1578,4.8564,6.4736,10.5546,13.4577,21.1985,31.4267,28.495,34.3583,30.688,27.7822,33.5938,28.052,33.1137,30.5829,34.3684,21.6594,28.0139,25.7664,17.5539,33.979,23.1964,15.4162,30.9767,6.6835,6.7598,6.5124,5.4098,4.7692,4.2345,2.7832,13.2683,2.7678,0.6156,2.1522,51.6772,64.4154,16.3393,59.9896,26.2656,-2263235.2688,-3419200.0
2010-11-23,34.57,1577800.0,TSLA,32.9867,31.668,31.2586,28.9282,26.4198,23.541,33.5833,32.5793,31.9825,30.4601,28.7208,25.5139,34.3776,33.9567,33.7046,32.7294,31.4365,28.3756,32.4687,31.0309,30.3716,30.4502,30.0049,27.0857,93.7798,87.918,85.1431,80.4926,76.7725,67.146,69.8196,71.9038,72.2665,55.0338,39.1289,17.5255,4.68,4.9,4.73,12.8,13.72,14.47,86.8033,111.0665,146.8063,139.9297,134.6586,204.7231,0.3668,0.3668,0.3668,0.3668,0.3668,0.3668,87.5595,75.8359,70.2861,60.9852,53.545,34.292,1.1566,1.1651,1.1585,1.588,1.658,1.7199,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,4.7619,100.0,0.0,89.6063,82.0953,79.7134,75.5361,69.7626,50.6877,2.9876,4.8021,5.3087,6.2156,7.5902,12.2728,54.5003,48.8386,47.0284,44.5986,42.6139,37.5031,0.2376,0.6013,0.8781,1.6767,2.6801,7.5018,4.3352,6.1151,7.7788,12.0307,15.0469,22.9238,32.9867,30.0057,35.9676,31.668,27.6894,35.6466,27.6052,34.912,31.2586,35.107,22.7494,28.9282,26.4198,17.7079,35.1316,23.541,15.0873,31.9946,7.6699,7.2439,6.8353,5.5744,4.8691,4.2341,2.8367,13.4813,3.0139,0.6894,2.3245,62.907,80.0568,17.1397,60.3412,26.9122,-1689107.5803,-1841400.0
2010-11-24,35.47,1425000.0,TSLA,34.48,32.864,31.9257,29.6832,27.0917,23.8967,34.825,33.8467,33.0354,31.3323,29.5435,26.0687,35.4847,35.176,34.8978,33.8174,32.4518,29.1704,33.8026,33.0039,31.4052,31.3743,31.0416,28.1929,95.3585,89.7474,86.7894,81.7538,77.9014,68.0688,76.7161,74.1255,73.4394,56.5372,40.612,18.3265,4.48,5.98,4.67,10.57,14.11,14.94,93.4324,99.3095,117.7835,152.8402,136.7488,201.3486,0.1222,0.1222,0.1222,0.1222,0.1222,0.1222,90.717,79.4947,73.5788,63.5076,55.8028,36.1376,1.1446,1.2028,1.1516,1.4245,1.6606,1.7277,0.0,100.0,0.0,100.0,14.2857,100.0,0.0,100.0,100.0,0.0,100.0,38.0952,90.5091,83.0121,80.4764,76.0811,70.2732,51.1645,2.2832,4.1279,4.7595,5.8345,7.2381,11.9453,45.8301,44.4706,43.9969,42.9511,41.4593,36.9754,0.1584,0.481,0.7527,1.5569,2.5525,7.3232,3.1801,5.1821,6.9576,11.4614,14.6203,22.668,34.48,32.7851,36.1749,32.864,28.6359,37.0921,27.2801,36.5713,31.9257,36.2778,23.0886,29.6832,27.0917,17.8821,36.3012,23.8967,14.7508,33.0425,6.521,6.5705,6.3691,5.3744,4.7392,4.1382,2.891,13.7012,3.2441,0.7357,2.5084,78.8478,92.0712,17.8326,63.3808,27.789,-1135134.4752,-416400.0
2010-11-26,35.32,350600.0,TSLA,35.12,33.95,32.7329,30.4604,27.7736,24.2281,35.245,34.6653,33.8839,32.0839,30.2916,26.6,35.6453,35.6672,35.5391,34.6266,33.2898,29.8929,34.3224,33.9382,32.8319,32.161,31.8871,29.065,89.6689,87.0029,84.9588,80.816,77.2444,67.744,81.3559,75.9252,74.4573,57.9374,42.027,19.1095,1.92,5.43,5.65,10.88,14.32,13.92,56.3758,74.5748,88.8046,132.3125,126.4874,182.9357,-0.224,-0.224,-0.224,-0.224,-0.224,-0.224,79.3378,74.0058,69.9176,61.632,54.4889,35.4879,1.0575,1.1817,1.1904,1.4452,1.6819,1.6505,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,35.7143,90.6353,83.1239,80.5646,76.1403,70.3276,51.2145,1.7975,3.6399,4.3576,5.5543,6.9784,11.7009,36.5912,39.4964,40.4848,41.0037,40.0577,36.268,0.1056,0.3848,0.6451,1.4457,2.4309,7.1488,2.1501,4.1757,5.9936,10.6727,13.9541,22.1583,35.12,34.3326,35.9074,33.95,30.6472,37.2528,27.9734,37.4923,32.7329,36.9639,23.9568,30.4604,27.7736,18.3511,37.1961,24.2281,14.4792,33.977,5.5455,5.9866,5.988,5.2645,4.7012,4.1411,2.9461,13.9174,3.3756,0.6937,2.6819,86.9776,88.8046,18.6868,64.9341,28.6889,-1165987.2752,-767000.0
2010-11-29,34.33,1145600.0,TSLA,35.04,34.618,33.4243,31.1282,28.3993,24.5221,34.85,34.792,34.2832,32.5999,30.8876,27.0699,34.8616,35.297,35.4531,35.0003,33.8273,30.4716,34.3225,34.0081,33.1682,32.4815,32.2806,29.5846,56.3711,69.4754,73.0882,74.7237,72.9792,65.6263,54.8873,67.1038,70.1783,57.8279,42.6982,19.7037,-0.24,3.34,4.84,9.35,13.14,12.35,-100.0,10.5469,47.7953,94.6772,104.5806,154.4841,-0.4131,-0.4131,-0.4131,-0.4131,-0.4131,-0.4131,12.7423,38.9507,46.1764,49.4473,45.9584,31.2527,0.9931,1.1078,1.1641,1.3743,1.6201,1.5619,0.0,66.6667,0.0,80.0,0.0,85.7143,0.0,92.8571,95.2381,0.0,97.619,33.3333,1.95,31.8185,44.5044,56.4037,56.121,44.064,22.7985,15.5974,12.8871,10.3117,10.4345,13.4893,21.9263,30.1552,33.5565,36.9935,37.1258,34.7418,1.4904,1.7279,1.973,2.7624,3.7352,8.3986,1.4334,3.3405,5.1374,9.9104,13.2897,21.6307,35.04,34.0285,36.0515,34.618,33.1247,36.1113,29.4008,37.4477,33.4243,37.1456,25.1108,31.1282,28.3993,19.0639,37.7347,24.5221,14.3274,34.7169,6.3475,6.4537,6.3708,5.5746,4.9699,4.3408,3.002,14.1215,3.3611,0.5434,2.8177,87.5145,81.6676,17.9242,63.2459,29.5662,-1437083.4584,-1912600.0
2010-11-30,35.33,2222600.0,TSLA,34.9933,35.004,34.2014,31.8925,29.0417,24.8775,34.995,35.0293,34.7596,33.1601,31.5177,27.5726,35.2828,35.5805,35.772,35.518,34.4492,31.0969,34.3334,34.1614,33.6848,32.9782,32.7814,30.3802,72.08,75.6653,76.8929,76.6393,74.4741,66.7033,37.2415,60.0467,66.5106,57.7261,43.3373,20.2837,-0.14,1.93,5.44,10.7,13.49,14.925,-34.5291,-17.5922,40.9278,84.1508,99.2342,143.761,0.8281,0.8281,0.8281,0.8281,0.8281,0.8281,44.16,51.3306,53.7858,53.2787,48.9482,33.4066,0.9961,1.0578,1.182,1.4344,1.6177,1.7314,66.6667,33.3333,0.0,60.0,0.0,71.4286,7.1429,85.7143,90.4762,9.5238,95.2381,30.9524,1.95,31.8185,44.5044,56.4037,56.121,44.064,15.8263,12.82,11.2422,9.5728,9.8782,13.0762,15.2209,24.7854,29.2734,34.3429,35.1464,33.6779,0.9936,1.3823,1.6911,2.5651,3.5573,8.1986,0.9556,2.6724,4.4035,9.2025,12.6568,21.1157,34.9933,34.0552,35.9315,35.004,34.0806,35.9274,31.2502,37.1527,34.2014,37.0744,26.7106,31.8925,29.0417,19.7436,38.3397,24.8775,14.2502,35.5048,5.9234,6.1037,6.0825,5.418,4.8581,4.2469,3.0587,14.3336,3.3913,0.4589,2.9324,82.8807,78.1698,17.7255,67.6984,30.3383,785516.5416,310000.0
2010-12-01,34.35,1299200.0,TSLA,34.67,34.96,34.6814,32.2489,29.6579,25.2049,34.6733,34.8113,34.7968,33.4878,32.0003,28.0131,34.6649,35.1343,35.495,35.6596,34.8004,31.5856,34.3346,34.1632,33.7576,33.0795,33.0127,30.8405,47.1332,60.6092,66.1934,70.9632,70.4627,64.6692,39.6798,57.8308,64.7355,57.9141,44.0839,20.8987,-0.97,-0.22,3.36,4.99,12.94,13.75,71.028,-37.5611,26.8284,73.4949,94.4473,132.8543,-0.5118,-0.5118,-0.5118,-0.5118,-0.5118,-0.5118,-5.7336,21.2185,32.3868,41.9264,40.9255,29.3385,0.9725,0.9936,1.1084,1.17,1.6044,1.6675,33.3333,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,4.7619,100.0,28.5714,44.5563,48.967,54.0848,60.358,59.014,46.1164,9.2573,9.5364,9.1374,8.552,9.0909,12.471,24.1363,27.8372,30.6639,34.5943,35.2703,33.8178,0.6624,1.1058,1.4495,2.3819,3.3879,8.0034,1.7271,3.2279,4.8644,9.6352,13.1441,21.7029,34.67,33.7365,35.6035,34.96,33.9419,35.9781,33.3003,36.0625,34.6814,37.3711,27.1267,32.2489,29.6579,20.7579,38.5578,25.2049,14.2818,36.1279,6.9437,6.7516,6.5975,5.7922,5.1705,4.47,3.116,14.5337,3.2981,0.2925,3.0055,73.0917,59.4376,16.8865,60.6292,31.0177,273710.481,-989200.0
2010-12-02,32.35,2007000.0,TSLA,34.01,34.336,34.5314,32.5571,30.1864,25.4754,33.5133,33.9413,34.2139,33.5012,32.245,28.3455,32.9317,33.7377,34.3926,35.2449,34.7398,31.854,34.0715,33.8257,33.7248,33.0389,32.9451,30.9596,22.8859,40.2022,49.7206,61.0292,63.1716,60.7935,39.8128,48.1968,56.7499,56.1667,43.848,21.2487,-1.98,-3.12,-1.05,4.315,11.1,11.36,-100.0,-166.6667,-198.1134,4.0451,50.5154,96.7387,-0.5359,-0.5359,-0.5359,-0.5359,-0.5359,-0.5359,-54.2282,-19.5955,-0.5587,22.0583,26.3431,21.5871,0.9423,0.912,0.9686,1.1539,1.5224,1.5412,100.0,66.6667,100.0,80.0,100.0,85.7143,0.0,92.8571,95.2381,0.0,97.619,26.1905,40.079,9.6607,8.8365,33.4498,39.1315,35.5957,33.9835,25.2253,20.8537,15.3787,14.1725,15.2935,14.537,20.7808,24.8964,30.8382,32.3951,32.1988,2.6916,3.1347,3.4925,4.4618,5.4766,10.0629,1.1514,2.5824,4.1695,8.947,12.5182,21.1862,34.01,31.5298,36.4902,34.336,32.1633,36.5087,32.5351,36.5277,34.5314,37.1163,27.9979,32.5571,30.1864,22.062,38.3108,25.4754,14.4214,36.5293,8.1611,7.6826,7.3956,6.4065,5.6924,4.8651,3.174,14.7119,3.0279,0.0179,3.01,61.1419,45.8182,15.6055,54.6142,36.42,-243023.1752,-2996200.0
