date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Upper Band 21,Real Middle Band 21,Real Lower Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Signal,MACD_Hist,MACD,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2005-12-16,65.71,843500.0,BIDU,67.9867,70.802,72.4386,75.2799,75.5742,73.2267,67.3717,69.092,70.475,73.4546,74.7756,74.0479,66.0321,66.8909,68.0227,71.6257,73.3386,72.9843,68.6908,68.6982,68.7836,71.8547,72.7088,71.4841,1.0215,7.6152,15.9825,33.2778,38.6768,40.1585,87.5036,54.5184,36.9753,22.8809,15.717,9.3737,-8.47,-10.13,-11.97,-12.75,-3.79,-1.66,-100.0,-90.2781,-108.6968,-182.9382,-167.0896,-99.9808,-0.8628,-0.8628,-0.8628,-0.8628,-0.8628,-0.8628,-97.957,-84.7695,-68.0349,-33.4444,-22.6465,-19.6831,0.8858,0.8664,0.8459,0.8375,0.9455,0.9754,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,33.3333,100.0,2.381,11.9048,98.3545,86.0072,68.9434,27.9677,13.3092,9.2388,60.3795,51.0302,43.33,30.0964,26.1524,25.1683,0.5009,3.8389,7.9653,16.9411,20.0087,20.9111,5.9783,8.1365,9.82,15.1139,21.9902,54.2136,0.0496,0.6121,1.8052,8.5075,16.8243,45.0434,67.9867,64.7358,71.2375,70.802,63.3831,78.2209,64.2751,80.602,72.4386,75.2799,67.0677,83.4922,84.0913,75.5742,67.0572,73.2267,82.9593,63.494,5.0227,4.853,4.9271,5.4624,6.1123,7.8912,8.7101,41.7255,0.6232,-1.4523,-0.8292,2.9076,5.5273,0.68,21.5652,88.5097,-63672252.3953,3313600.0
2005-12-19,66.54,1406100.0,BIDU,67.0333,68.936,70.9129,74.5764,75.258,73.2443,66.6483,67.6713,69.0004,72.2893,73.9543,73.7369,65.8842,66.0126,66.7661,70.1622,72.1221,72.3403,68.2639,67.9829,68.0207,71.0729,72.5472,71.4601,16.8962,16.6926,21.8807,35.459,39.8865,40.6141,91.2822,61.3577,42.182,23.6102,15.7818,9.4073,-2.86,-9.33,-10.68,-9.85,-6.64,0.74,-70.32,-90.8481,-90.1303,-145.2769,-159.2624,-110.9518,0.378,0.378,0.378,0.378,0.378,0.378,-66.2076,-66.6148,-56.2386,-29.082,-20.227,-18.7717,0.9588,0.877,0.8617,0.8711,0.9093,1.0112,100.0,0.0,100.0,0.0,100.0,0.0,21.4286,100.0,28.5714,100.0,100.0,9.5238,98.8395,88.7148,73.4222,33.0901,17.076,10.785,50.4393,47.0988,41.9708,30.6538,26.7052,25.4074,0.2944,2.8165,6.4322,15.4109,18.9151,20.4606,5.6648,8.1884,10.0964,15.7135,22.6223,54.602,0.0331,0.4897,1.5473,7.8998,16.0232,43.971,67.0333,64.3763,69.6904,68.936,63.0118,74.8602,62.9036,78.9221,70.9129,74.5764,65.2526,83.9002,84.5637,75.258,65.9524,73.2443,82.9256,63.5629,5.6261,5.2256,5.1646,5.5059,6.08,7.7729,8.8764,41.9736,0.2418,-1.5254,-1.2836,8.2112,5.5418,-0.5954,25.6129,87.5977,-63553812.0065,4719700.0
2005-12-20,65.06,680600.0,BIDU,65.77,67.112,69.3729,73.6535,74.979,73.2219,65.6617,66.3793,67.5371,71.0204,73.0272,73.3562,64.9012,64.8586,65.3977,68.6303,70.8138,71.6079,67.5157,67.0201,67.0116,69.6559,72.3741,71.428,11.8239,13.6936,19.0924,33.3645,38.4658,40.057,93.8013,66.8291,46.6449,24.2873,15.8434,9.4401,-3.79,-9.12,-10.78,-12.92,-5.86,-0.94,-80.2419,-76.3504,-82.6115,-118.0531,-148.1723,-115.8367,-0.6198,-0.6198,-0.6198,-0.6198,-0.6198,-0.6198,-76.3521,-72.6127,-61.8152,-33.271,-23.0685,-19.886,0.945,0.8771,0.8579,0.8343,0.9174,0.9858,66.6667,0.0,80.0,0.0,85.7143,0.0,14.2857,92.8571,23.8095,95.2381,97.619,7.1429,98.8395,88.7148,73.4222,33.0901,17.076,10.785,35.5696,38.4467,36.4393,28.7625,25.7079,25.0339,0.2076,2.2991,5.5845,14.4601,18.2087,20.1598,3.7765,6.5507,8.654,14.5911,21.545,53.302,0.022,0.3917,1.3263,7.3356,15.2602,42.924,65.77,64.5586,66.9814,67.112,63.6758,70.5482,61.6034,77.1423,69.3729,73.6535,63.3534,83.9536,85.1036,74.979,64.8544,73.2219,82.9742,63.4696,5.4397,5.2378,5.2148,5.5726,6.1513,7.875,9.0431,42.2045,-0.1552,-1.5879,-1.743,11.669,7.5959,-1.8941,22.8015,86.4193,-64208318.7158,4039100.0
2005-12-21,64.49,583500.0,BIDU,65.3633,66.13,67.7471,72.5656,74.6404,73.0907,65.0217,65.5053,66.3164,69.7986,72.0736,72.9501,64.2677,64.0514,64.3574,67.2743,69.586,70.876,67.2066,66.3503,66.1338,67.8316,72.1434,71.3539,10.0764,12.6035,18.0584,32.5667,37.9195,39.8414,95.5902,71.5506,50.8676,25.1398,16.0116,9.4945,-1.22,-4.91,-11.38,-15.23,-7.1099,-5.51,-100.0,-108.2614,-91.119,-110.0929,-148.1729,-128.8279,-0.6238,-0.6238,-0.6238,-0.6238,-0.6238,-0.6238,-79.8472,-74.7929,-63.8832,-34.8666,-24.1609,-20.3173,0.9814,0.9293,0.85,0.809,0.9007,0.9213,100.0,0.0,100.0,0.0,100.0,0.0,7.1429,100.0,19.0476,100.0,100.0,4.7619,99.168,90.4367,76.2039,36.2225,19.3761,11.7247,38.3265,39.6712,37.4848,29.5673,26.2696,25.2598,0.1601,1.9922,5.0623,13.843,17.7419,19.9581,3.5177,6.2406,8.4178,14.5489,21.5191,53.0329,0.0147,0.3134,1.1368,6.8116,14.5335,41.902,65.3633,63.6354,67.0912,66.13,63.0867,69.1733,61.4785,74.0157,67.7471,72.5656,61.8496,83.2817,85.6327,74.6404,63.6481,73.0907,83.1561,63.0253,4.744,4.8785,4.9745,5.4529,6.0652,7.8329,9.21,42.4273,-0.5498,-1.5788,-2.1286,14.1796,11.3533,-3.1361,21.8864,85.2999,-64519518.7158,3455600.0
2005-12-22,64.72,392100.0,BIDU,64.7567,65.304,66.3957,71.5528,74.1642,72.7033,64.7,65.0353,65.5596,68.7526,71.1718,72.5608,64.3373,63.8692,63.8812,66.2635,68.5691,70.2177,66.4675,66.0017,65.6961,66.8024,71.7645,71.0997,17.46,15.9772,20.0956,33.2602,38.2908,39.9749,96.7828,75.3278,54.4871,25.9314,16.1718,9.5476,-1.82,-4.13,-9.46,-14.18,-10.0,-16.27,-57.8947,-88.6961,-91.3252,-95.1824,-128.4787,-125.2882,-0.0068,-0.0068,-0.0068,-0.0068,-0.0068,-0.0068,-65.0799,-68.0456,-59.8088,-33.4796,-23.4184,-20.0502,0.9726,0.94,0.8725,0.8203,0.8662,0.7991,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,14.2857,100.0,100.0,2.381,99.168,90.4367,76.2039,36.2225,19.3761,11.7247,30.9024,35.5219,34.8252,28.6457,25.7837,25.0799,0.1291,1.7838,4.7031,13.4115,17.4137,19.816,2.3451,4.9925,7.2152,13.5097,20.4944,51.7702,0.0098,0.2507,0.9744,6.325,13.8414,40.9044,64.7567,64.2884,65.2249,65.304,63.8192,66.7888,62.7107,70.0808,66.3957,71.5528,60.7429,82.3627,85.94,74.1642,62.3885,72.7033,82.7752,62.6315,3.9085,4.3432,4.5732,5.2076,5.864,7.6733,9.3772,42.6503,-0.9175,-1.4706,-2.3881,11.2726,12.3737,-4.45,23.5212,84.0219,-64527520.7566,3847700.0
2005-12-23,66.75,933200.0,BIDU,65.32,65.512,66.0171,70.7493,73.51,72.3924,65.6967,65.5173,65.6482,68.1122,70.4978,72.2839,65.9729,65.0105,64.5539,65.9821,68.0492,69.7918,66.5183,66.0277,65.7594,66.7921,71.2794,70.9759,60.4516,41.0731,36.3818,39.2033,41.5313,41.1561,72.4335,64.0199,50.9207,25.4913,15.9162,9.5271,1.69,1.04,-2.65,-11.249,-13.74,-13.06,100.0,58.9431,-6.5373,-65.6897,-94.1341,-98.9985,0.6108,0.6108,0.6108,0.6108,0.6108,0.6108,20.9032,-17.8539,-27.2364,-21.5934,-16.9375,-17.6878,1.026,1.0158,0.9618,0.8558,0.8293,0.8364,66.6667,0.0,80.0,0.0,85.7143,0.0,0.0,92.8571,9.5238,95.2381,97.619,0.0,23.7351,18.788,29.5221,19.7702,10.8035,8.6852,17.4894,26.4087,28.5807,26.3142,24.5266,24.6061,28.3754,18.0549,15.5518,17.627,19.7439,20.6735,1.5634,3.994,6.1845,12.5447,19.5184,50.5376,2.5365,2.7306,3.3652,8.4033,15.7123,42.4605,65.32,63.289,67.351,65.512,63.6219,67.4021,63.2028,68.8315,66.0171,70.7493,60.3095,81.1891,85.3339,73.51,61.686,72.3924,82.3734,62.4114,4.464,4.5314,4.6311,5.1038,5.6917,7.4012,9.5448,42.8913,-1.2144,-1.1878,-2.4022,26.2724,17.2415,-5.5496,31.642,82.8206,-64195609.4164,4780900.0
2005-12-27,65.4,408300.0,BIDU,65.6233,65.284,65.5243,69.8364,72.6352,72.0198,65.7367,65.48,65.4939,67.399,69.7605,71.9586,65.5636,64.961,64.4789,65.4484,67.3745,69.2753,66.466,66.006,65.7312,66.4857,70.2707,70.7764,39.7819,32.9036,31.4141,36.853,40.0623,40.6117,56.2007,54.9735,47.8637,25.0827,15.6727,9.507,0.91,-1.14,-3.45,-12.78,-18.37,-15.65,28.3619,35.4059,-1.0915,-64.215,-87.8828,-102.7198,-0.5561,-0.5561,-0.5561,-0.5561,-0.5561,-0.5561,-20.4361,-34.1929,-37.1719,-26.294,-19.8755,-18.7766,1.0141,0.9829,0.9499,0.8365,0.7807,0.8069,33.3333,66.6667,60.0,0.0,71.4286,0.0,0.0,85.7143,4.7619,90.4762,95.2381,52.381,23.7351,18.788,29.5221,19.7702,10.8035,8.6852,13.3122,22.8734,25.963,25.2477,23.9361,24.3788,21.5982,15.6379,14.1275,16.9125,19.2685,20.4825,1.0423,3.1952,5.301,11.6487,18.589,49.3343,1.691,2.1845,2.8845,7.803,14.9641,41.4495,65.6233,63.936,67.3106,65.284,63.6937,66.8743,63.9178,67.1307,65.5243,69.8364,59.9341,79.7387,84.0027,72.6352,61.2677,72.0198,81.8474,62.1921,3.9905,4.2719,4.4599,5.0413,5.6687,7.4422,9.7126,43.1164,-1.4703,-1.0234,-2.4936,35.059,24.2013,-6.5073,31.0396,81.6913,-64520939.3629,4372600.0
2005-12-28,64.7674,463000.0,BIDU,65.6391,65.2255,65.3896,68.9141,71.9832,71.8868,65.3087,65.3078,65.3047,66.7231,69.0452,71.6213,64.9459,64.6364,64.2175,64.8892,66.6908,68.74,66.4573,65.9933,65.7112,66.1054,69.5156,70.6958,32.0736,29.4702,29.232,35.7708,39.377,40.3554,40.8838,49.9807,46.145,24.9141,15.5306,9.5043,0.0474,-0.2926,-0.9426,-12.9126,-13.6926,-5.5826,-100.0,-26.7232,-51.1467,-69.2505,-86.9687,-109.2256,-0.2218,-0.2218,-0.2218,-0.2218,-0.2218,-0.2218,-35.8528,-41.0597,-41.5361,-28.4584,-21.246,-19.2891,1.0007,0.9955,0.9857,0.8338,0.8255,0.9206,0.0,33.3333,40.0,0.0,57.1429,0.0,0.0,78.5714,0.0,85.7143,92.8571,50.0,10.25,30.0094,35.8327,22.7223,12.6887,9.3907,20.0713,25.2517,27.2863,25.8448,24.3166,24.5195,16.3392,13.5942,12.8901,16.2744,18.8405,20.3097,1.3848,3.2461,5.2337,11.5066,18.3938,48.8497,1.1273,1.7476,2.4724,7.2457,14.2515,40.4626,65.6391,63.9854,67.2929,65.2255,63.5857,66.8652,63.7116,67.0677,65.3896,68.9141,59.7263,78.1019,83.5092,71.9832,60.4572,71.8868,81.9494,61.8242,3.551,3.9696,4.2307,4.9122,5.5751,7.3978,9.8807,43.3329,-1.6937,-0.8936,-2.5873,37.3654,32.8989,-7.4669,33.7866,80.6298,-64847574.8391,3909600.0
2005-12-29,63.65,552700.0,BIDU,64.6058,65.0575,64.9768,67.9448,71.3765,71.7811,64.3141,64.7826,64.8698,66.0212,68.2877,71.2382,63.9088,63.8859,63.616,64.1889,65.9159,68.1431,65.2096,65.9342,65.5264,65.5467,68.7573,70.6166,21.1932,23.9518,25.5715,33.8783,38.1662,39.8999,41.9962,48.8335,45.898,25.063,15.5274,9.5265,-3.1,-0.84,-2.89,-13.57,-12.74,-4.44,-100.0,-94.8034,-100.6473,-76.143,-87.1749,-117.1405,-0.9398,-0.9398,-0.9398,-0.9398,-0.9398,-0.9398,-57.6135,-52.0964,-48.8569,-32.2433,-23.6677,-20.2003,0.9536,0.987,0.9566,0.8243,0.8332,0.9348,100.0,0.0,100.0,40.0,100.0,0.0,0.0,100.0,14.2857,100.0,100.0,47.619,44.221,44.2449,44.4161,26.9985,15.4622,10.4385,27.409,28.3144,29.0854,26.7037,24.8728,24.7274,10.6007,10.9444,11.1946,15.3498,18.2111,20.053,1.9432,3.6169,5.506,11.7047,18.5379,48.7066,0.7516,1.3981,2.1192,6.7281,13.5729,39.4992,64.6058,63.1588,66.0528,65.0575,63.0255,67.0894,63.2141,66.7395,64.9768,67.9448,59.6463,76.2433,83.2468,71.3765,59.5062,71.7811,82.0913,61.4709,3.7129,4.0139,4.2488,4.9208,5.5891,7.4415,10.049,43.536,-1.899,-0.8213,-2.7203,18.8055,30.41,-8.4771,27.2099,79.6321,-65333684.4777,3356900.0
2005-12-30,62.92,613800.0,BIDU,63.7791,64.6975,64.6711,67.022,70.6594,71.6259,63.4712,64.0701,64.3556,65.3512,67.5189,70.8261,63.0373,63.1205,62.9604,63.4717,65.1301,67.5244,64.192,65.7466,65.353,64.9651,67.702,70.4943,15.9057,20.775,23.3436,32.6626,37.3777,39.6007,48.4664,49.7697,46.5523,25.4341,15.6269,9.5679,-2.48,-1.8,-2.14,-12.92,-15.06,-6.52,-100.0,-126.2936,-162.1464,-99.0141,-93.3593,-130.4799,-0.4857,-0.4857,-0.4857,-0.4857,-0.4857,-0.4857,-68.1886,-58.4501,-53.3128,-34.6748,-25.2445,-20.7986,0.9621,0.9722,0.9671,0.8296,0.8069,0.9061,100.0,0.0,100.0,20.0,100.0,0.0,0.0,100.0,9.5238,100.0,100.0,45.2381,61.4067,53.5143,50.4777,30.2582,17.6173,11.263,36.2761,32.7751,31.9483,27.9482,25.6209,25.0069,8.6738,9.9247,10.5142,14.9638,17.9456,19.9441,2.0955,3.6935,5.5194,11.6687,18.4551,48.3469,0.501,1.1184,1.8165,6.2475,12.9265,38.5588,63.7791,62.2597,65.2985,64.6975,62.019,67.376,62.4024,66.9397,64.6711,67.022,59.615,74.4289,82.6661,70.6594,58.6526,71.6259,82.2635,60.9882,3.0602,3.5821,3.9225,4.7416,5.4641,7.3884,10.2174,43.7299,-2.0896,-0.7622,-2.8518,8.8898,21.6869,-9.2,30.1197,78.5028,-65690273.0491,2743100.0
2006-01-03,63.5,501000.0,BIDU,63.3567,64.0475,64.5296,66.1384,69.887,71.5021,63.3317,63.671,64.0628,64.8816,66.8681,70.4481,63.2251,63.0803,62.8429,63.0675,64.5631,67.0047,64.0927,65.1662,65.3091,64.6783,66.7667,70.4038,35.1794,29.9962,29.0718,34.6686,38.4387,39.9671,36.8208,45.6245,44.877,25.3876,15.5881,9.5856,-1.2674,-3.25,-0.99,-12.37,-16.22,-5.2,-16.9903,-64.38,-86.2786,-93.0918,-82.4719,-118.8216,-0.4335,-0.4335,-0.4335,-0.4335,-0.4335,-0.4335,-29.6412,-40.0075,-41.8564,-30.6628,-23.1227,-20.0659,0.9804,0.9513,0.9846,0.837,0.7965,0.9243,66.6667,0.0,80.0,0.0,85.7143,28.5714,0.0,92.8571,4.7619,95.2381,97.619,42.8571,13.5295,29.0436,34.8251,24.7828,14.813,10.3137,25.0312,27.4984,28.6063,26.7544,24.9906,24.7798,19.0652,15.1204,13.8284,16.1271,18.5421,20.1462,1.397,2.9548,4.731,10.8352,17.5763,47.1958,1.064,1.6248,2.287,6.5313,13.041,38.3707,63.3567,62.7271,63.9862,64.0475,62.2416,65.8534,62.1148,66.9445,64.5296,66.1384,60.4012,71.8756,81.5447,69.887,58.2293,71.5021,82.3911,60.613,2.9297,3.3844,3.7206,4.5573,5.2862,7.2115,10.386,43.9276,-2.2468,-0.6292,-2.876,8.583,12.0928,-9.0581,31.8262,77.2386,-65756879.9855,3244100.0
2006-01-04,66.3,1749300.0,BIDU,64.24,64.2275,64.7553,65.5755,69.287,71.4497,64.8033,64.4218,64.5054,64.9032,66.542,70.2062,65.4408,64.6646,64.0428,63.4684,64.5716,66.779,64.5451,65.1941,65.3369,64.817,66.7073,70.3745,75.6283,58.8788,50.0811,43.4301,43.3072,41.7154,43.6422,41.6876,39.4883,24.058,15.0847,9.5201,2.65,0.9,1.58,-7.88,-12.6,-2.2,100.0,90.5933,38.0062,-22.8336,-56.1357,-89.9042,0.7952,0.7952,0.7952,0.7952,0.7952,0.7952,51.2566,17.7575,0.1621,-13.1398,-13.3856,-16.5692,1.0416,1.0138,1.0244,0.8938,0.8403,0.9679,100.0,100.0,100.0,100.0,100.0,14.2857,0.0,100.0,0.0,100.0,100.0,40.4762,57.2852,25.9403,7.1565,6.7732,5.0169,6.8348,11.2742,17.9948,21.667,23.8724,23.4043,24.1891,41.5142,30.6006,25.0073,20.8436,21.1682,21.0941,0.9313,2.3639,4.0551,10.0612,16.7394,46.0721,3.4294,4.0198,4.6803,8.7848,15.14,40.1771,64.24,61.2885,67.1915,64.2275,61.8343,66.6206,62.0354,67.4753,64.7553,65.5755,61.9452,69.2059,80.3069,69.287,58.267,71.4497,82.4169,60.4825,4.1532,3.9627,4.0327,4.5422,5.1479,6.9055,10.5548,44.1513,-2.3252,-0.3136,-2.6388,34.1973,17.2234,-8.4969,39.864,76.0755,-64701135.0516,4993400.0
2006-01-05,66.2,494700.0,BIDU,65.3333,64.514,64.6768,65.347,68.7251,71.4009,65.7833,65.0793,64.8666,64.9864,66.2613,69.962,66.1345,65.4949,64.8151,63.7951,64.5756,66.5637,65.2063,65.2457,65.3473,64.8638,66.6463,70.3456,73.1819,57.8139,49.4705,43.2072,43.1792,41.671,49.5218,39.36,35.3805,22.6948,14.5564,9.4472,3.28,1.4326,-0.55,-3.2,-11.799,-2.05,82.8058,115.3199,104.7723,44.9407,-38.3277,-73.9821,-0.235,-0.235,-0.235,-0.235,-0.235,-0.235,46.3637,15.6278,-1.059,-13.5855,-13.6417,-16.658,1.0521,1.0221,0.9918,0.9539,0.8487,0.97,66.6667,100.0,80.0,100.0,85.7143,0.0,0.0,92.8571,0.0,95.2381,97.619,38.0952,61.2808,30.0494,10.7332,4.9736,3.9894,6.4555,8.2706,15.1177,19.2652,22.7117,22.7367,23.9317,34.4505,28.1063,23.8979,20.5595,20.9922,21.0292,0.6209,1.8911,3.4758,9.3426,15.9422,44.9751,2.5862,3.5158,4.3116,8.4573,14.719,39.5205,65.3333,62.7393,67.9273,64.514,61.6368,67.3912,62.1683,67.1852,64.6768,65.347,62.3632,68.3307,79.095,68.7251,58.3552,71.4009,82.4426,60.3592,3.78,3.7792,3.8934,4.4399,5.054,6.8232,10.7239,44.3718,-2.3464,-0.0846,-2.4309,57.1938,33.3247,-7.8274,36.1665,74.8681,-64849545.0516,4498700.0
2006-01-06,65.839,504700.0,BIDU,66.113,64.9518,64.7395,65.1319,68.1374,71.3423,66.0362,65.521,65.1572,65.052,65.999,69.7033,66.0536,65.7417,65.1781,63.9933,64.5297,66.3344,65.3622,65.3196,65.3528,64.8947,66.543,70.3116,62.2738,53.4516,47.0544,42.3621,42.7006,41.5076,53.4415,37.4979,31.8594,21.429,14.0532,9.3759,2.339,2.189,0.439,-3.011,-12.341,-2.461,35.0515,66.8371,85.9033,57.9632,-36.5508,-75.0988,-0.4234,-0.4234,-0.4234,-0.4234,-0.4234,-0.4234,24.5475,6.9032,-5.8911,-15.2758,-14.5989,-16.9847,1.0368,1.0344,1.0067,0.9563,0.8421,0.964,33.3333,66.6667,60.0,80.0,71.4286,85.7143,0.0,85.7143,0.0,90.4762,95.2381,35.7143,61.2808,30.0494,10.7332,4.9736,3.9894,6.4555,6.1279,12.8675,17.3067,21.7167,22.1561,23.7055,25.5251,23.9228,21.4685,19.6589,20.4561,20.8305,0.4139,1.5129,2.9793,8.6753,15.1831,43.9043,1.7242,2.8127,3.6957,7.8532,14.0181,38.5795,66.113,65.717,66.509,64.9518,62.0675,67.8361,62.1415,67.3375,64.7395,65.1319,62.8338,67.4299,77.6618,68.1374,58.6131,71.3423,82.475,60.2096,3.4198,3.5715,3.7352,4.3352,4.9663,6.7605,10.8932,44.5865,-2.3309,0.0618,-2.2692,72.9995,54.7969,-7.3774,36.4623,73.7694,-65176013.8516,3994000.0
2006-01-09,66.1301,1474300.0,BIDU,66.0564,65.5938,64.9342,65.1619,67.5875,71.1882,66.0447,65.9138,65.5048,65.1851,65.8165,69.4609,66.198,66.024,65.551,64.2475,64.553,66.1512,65.3931,65.5492,65.3845,64.9034,66.4949,70.2442,68.0365,56.7416,49.3802,43.3248,43.2333,41.6964,64.4134,42.0364,32.8469,20.6364,13.6204,9.2265,-0.1699,3.2101,1.3627,0.4201,-11.5499,-6.4699,100.0,87.8901,99.2886,116.6402,-17.1486,-60.8794,0.0269,0.0269,0.0269,0.0269,0.0269,0.0269,36.0729,13.4832,-1.2396,-13.3505,-13.5334,-16.6071,0.9974,1.051,1.021,1.0064,0.8513,0.9109,0.0,100.0,40.0,100.0,57.1429,100.0,100.0,78.5714,0.0,85.7143,92.8571,33.3333,86.3573,60.1905,38.7716,10.3332,4.9638,3.1008,2.9535,8.4958,13.032,19.2102,20.6265,23.0875,40.3444,34.1864,29.5364,23.6378,22.7811,21.6988,0.2759,1.2103,2.5537,8.0556,14.4601,42.8589,3.7694,4.8701,5.7877,9.9122,15.9706,40.281,66.0564,65.7437,66.369,65.5938,63.4776,67.71,62.1588,67.7095,64.9342,65.1619,62.8238,67.5,76.1271,67.5875,59.0478,71.1882,82.4256,59.9509,4.7095,4.3084,4.2331,4.5306,5.0575,6.7448,11.0627,44.8019,-2.2834,0.1901,-2.0933,62.2506,64.148,-6.6437,36.0294,72.7695,-65998393.0127,5468300.0
2006-01-10,66.68,640000.0,BIDU,66.2164,66.2298,65.367,65.1719,67.0855,71.0666,66.3565,66.2758,65.9413,65.3876,65.734,69.2512,66.6296,66.4667,66.0375,64.6087,64.6808,66.0347,65.5128,65.8685,65.5935,64.9124,66.5134,70.1979,77.692,62.9287,53.8482,45.1872,44.2612,42.0584,71.7281,45.6672,33.6932,19.9005,13.2082,9.0807,0.48,3.18,3.03,0.14,-10.54,-5.11,36.9738,73.1196,72.0821,101.0821,-12.5266,-60.0388,0.3059,0.3059,0.3059,0.3059,0.3059,0.3059,55.384,25.8574,7.6964,-9.6256,-11.4776,-15.8832,1.0073,1.0501,1.0476,1.0021,0.8635,0.9288,66.6667,66.6667,20.0,80.0,42.8571,85.7143,92.8571,71.4286,0.0,80.9524,90.4762,30.9524,86.3573,60.1905,38.7716,10.3332,4.9638,3.1008,2.3115,7.3762,11.8151,18.3931,20.1055,22.8692,31.5751,29.6811,26.7784,22.6323,22.2058,21.4936,0.184,0.9682,2.1888,7.4802,13.7715,41.8385,2.513,3.8961,4.9609,9.2042,15.2101,39.3219,66.2164,65.5189,66.9138,66.2298,65.6849,66.7747,62.5827,68.1514,65.367,65.1719,62.8092,67.5345,74.4612,67.0855,59.7099,71.0666,82.3856,59.7476,3.9785,3.9372,3.969,4.3576,4.9005,6.5917,11.2325,45.0207,-2.2043,0.3165,-1.8878,56.3787,63.8763,-5.7031,37.6311,71.8597,-66246863.601,6108300.0
2006-01-11,65.35,795300.0,BIDU,66.0534,66.0398,65.7142,65.1926,66.586,70.9561,65.9234,65.9826,65.937,65.4113,65.5762,68.9853,65.7526,65.9483,65.7695,64.5859,64.5721,65.8093,65.5062,65.8273,65.5704,64.9151,66.3976,70.1394,37.0681,43.9321,43.1109,41.6245,42.3153,41.4213,56.5054,42.7731,31.9791,18.8027,12.6645,8.9631,-0.489,-0.95,2.43,0.29,-10.49,-4.64,-100.0,-44.5395,30.9404,62.511,-17.6535,-64.345,-0.5094,-0.5094,-0.5094,-0.5094,-0.5094,-0.5094,-25.8638,-12.1357,-13.7781,-16.7511,-15.3693,-17.1574,0.9926,0.9857,1.0386,1.0045,0.8617,0.9337,33.3333,33.3333,0.0,60.0,28.5714,71.4286,85.7143,64.2857,0.0,76.1905,88.0952,28.5714,26.06,31.1966,21.6941,4.5307,1.7922,4.1413,11.5527,11.9302,14.3409,19.0557,20.4221,22.9397,19.6961,22.749,22.2871,20.8643,21.1674,21.1152,0.9826,1.6346,2.7362,7.8059,13.9757,41.7023,1.6753,3.1169,4.2522,8.5468,14.4858,38.3857,66.0534,64.962,67.1447,66.0398,65.1635,66.9161,63.7523,67.6761,65.7142,65.1926,62.8292,67.5561,72.8612,66.586,60.3108,70.9561,82.4048,59.5074,4.3386,4.1932,4.1708,4.4785,4.9953,6.6823,11.4025,45.224,-2.1257,0.3143,-1.8114,36.4821,51.7038,-4.9109,34.2017,71.0317,-67017310.476,5313000.0
