date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Upper Band 3,Real Middle Band 3,Real Lower Band 5,Real Middle Band 5,Real Upper Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Upper Band 14,Real Lower Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Lower Band 42,Real Upper Band 42,Real Middle Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2004-11-15,3.3453,60120.0,AZM.MI,3.3826,3.3956,3.3972,3.326,3.3022,3.2821,3.3717,3.385,3.3912,3.3622,3.3316,3.3029,3.3596,3.3813,3.3939,3.3881,3.3697,3.3334,3.3672,3.3777,3.3918,3.3309,3.2924,3.2363,21.2378,41.0226,48.9502,54.4067,54.0742,50.3048,72.3486,49.788,35.2168,17.3573,12.6669,8.9986,-0.0745,-0.0745,0.0466,0.1491,0.0745,0.028,-54.2818,-87.7154,-77.7715,38.5515,67.3771,92.7991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-57.5245,-17.9548,-2.0995,8.8133,8.1484,0.6096,0.9782,0.9782,1.0141,1.0466,1.0228,1.0084,33.3333,66.6667,60.0,80.0,71.4286,0.0,0.0,85.7143,90.4762,33.3333,95.2381,21.4286,56.965,22.4706,7.5588,5.1671,5.8541,1.5203,34.475,27.1761,23.7535,20.8719,20.9591,23.2848,9.452,17.2037,20.4149,23.1464,23.5657,22.5874,0.0624,0.0791,0.0948,0.1655,0.2536,0.5931,0.0171,0.0501,0.0815,0.1835,0.2851,0.5753,3.3277,3.4374,3.3826,3.3421,3.3956,3.4491,3.4469,3.3475,3.3972,3.326,3.4813,3.1706,3.1501,3.4544,3.3022,3.1264,3.4377,3.2821,1.8042,1.7408,1.7044,1.6932,1.7249,1.8268,1.833,0.3725,0.0256,0.0097,0.0353,57.1465,72.7888,1.2569,65.0184,3.221,4878729.4126,16078819.0
2004-11-16,3.3266,164053.0,AZM.MI,3.3546,3.3788,3.3892,3.3353,3.3045,3.2832,3.3437,3.3621,3.3736,3.3623,3.3338,3.305,3.3316,3.3518,3.3686,3.3778,3.3658,3.3342,3.3492,3.3618,3.3863,3.3305,3.2929,3.2371,15.9088,34.8397,43.6941,51.5647,52.2531,49.5216,70.9519,46.6933,32.7158,16.157,12.1658,8.8582,-0.0839,-0.0839,-0.0559,0.1305,0.0466,0.0466,-100.0,-86.9595,-112.1399,10.7241,42.0383,67.6637,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-68.1824,-30.3206,-12.6118,3.1294,4.5062,-0.9567,0.9754,0.9754,0.9835,1.0408,1.0142,1.0142,0.0,33.3333,40.0,60.0,57.1429,71.4286,0.0,78.5714,85.7143,28.5714,92.8571,19.0476,68.1586,34.3145,17.7101,0.5533,2.143,3.1038,36.016,29.315,25.7019,22.0109,21.6994,23.5924,6.8198,14.3363,17.9679,21.7687,22.6498,22.1719,0.0603,0.0819,0.0999,0.1723,0.2601,0.5976,0.0114,0.0401,0.0698,0.1704,0.2715,0.5616,3.2997,3.4095,3.3546,3.3056,3.3788,3.4521,3.4595,3.319,3.3892,3.3353,3.4731,3.1975,3.1524,3.4566,3.3045,3.1269,3.4394,3.2832,1.6763,1.6805,1.6692,1.6811,1.7186,1.8267,1.8479,0.3799,0.0266,0.004,0.0306,35.7172,56.4576,1.525,55.8782,3.2297,4714676.4126,15914766.0
2004-11-17,3.3546,107633.0,AZM.MI,3.3422,3.3658,3.3799,3.344,3.3067,3.2847,3.3437,3.354,3.3649,3.3649,3.3383,3.3083,3.3443,3.3514,3.3639,3.3761,3.3672,3.3376,3.3497,3.3607,3.3825,3.3324,3.2938,3.2382,46.2528,49.1967,52.6009,55.3337,54.6581,50.701,70.0208,44.2175,30.5722,15.0425,11.6885,8.7212,-0.0373,-0.0652,-0.0652,0.1211,0.0466,0.0652,0.0,-52.0821,-65.7569,14.4343,47.903,74.5402,0.0,0.0,0.0,0.0,0.0,0.0,-7.4943,-1.6066,5.2017,10.6674,9.3163,1.402,0.989,0.9809,0.9809,1.0375,1.0141,1.0198,33.3333,0.0,20.0,40.0,42.8571,57.1429,7.1429,71.4286,80.9524,23.8095,90.4762,16.6667,68.1586,34.3145,17.7101,0.5533,2.143,3.1038,26.9952,25.1271,23.116,20.9373,21.0135,23.242,5.1116,12.2882,16.1602,20.7069,21.9339,21.8427,0.0402,0.0656,0.0856,0.16,0.2478,0.5834,0.0076,0.0321,0.0599,0.1582,0.2586,0.5482,3.3189,3.3654,3.3422,3.3041,3.3658,3.4275,3.4487,3.3111,3.3799,3.344,3.4697,3.2182,3.1531,3.4603,3.3067,3.1269,3.4425,3.2847,1.4786,1.5554,1.5775,1.6274,1.676,1.7948,1.863,0.3873,0.0271,0.0018,0.0289,26.1945,39.6861,1.7285,53.84,3.2381,4750605.4248,16022399.0
2004-11-18,3.4012,403549.0,AZM.MI,3.3608,3.3639,3.3786,3.3559,3.3107,3.2872,3.3732,3.3658,3.3702,3.3725,3.3469,3.3137,3.385,3.3775,3.3811,3.386,3.3762,3.3449,3.359,3.3611,3.3827,3.3395,3.2964,3.2405,71.7406,65.1777,63.7487,60.8066,58.3305,52.5917,57.2567,38.5504,28.249,14.9069,11.6445,8.539,0.0559,-0.0093,-0.0093,0.1677,0.0839,0.1025,100.0,160.4993,43.7526,67.5192,84.3764,116.8701,0.75,0.75,0.75,0.75,0.75,0.75,43.4813,30.3553,27.4974,21.6131,16.6609,5.1833,1.0167,0.9973,0.9973,1.0519,1.0253,1.0311,100.0,33.3333,0.0,20.0,28.5714,42.8571,0.0,64.2857,76.1905,19.0476,88.0952,14.2857,31.7284,15.8821,14.3098,13.1446,10.7658,1.0695,17.2648,19.8182,19.655,19.408,20.0168,22.7235,33.312,27.3019,26.2196,25.2824,24.8467,23.2148,0.0268,0.0524,0.0734,0.1486,0.236,0.5695,0.0517,0.0722,0.0979,0.1935,0.2929,0.5818,3.2993,3.4223,3.3608,3.3074,3.3639,3.4205,3.4453,3.3119,3.3786,3.3559,3.4686,3.2433,3.1519,3.4695,3.3107,3.1255,3.4489,3.2872,1.5202,1.5561,1.5685,1.6079,1.6526,1.7672,1.8783,0.3948,0.0278,0.0031,0.0309,46.972,36.2946,2.0036,56.2372,3.2461,4952379.9248,16425948.0
2004-11-19,3.3919,447654.0,AZM.MI,3.3826,3.3639,3.3746,3.3659,3.3182,3.2892,3.3888,3.3751,3.3736,3.3773,3.3543,3.3186,3.3922,3.3866,3.388,3.3914,3.3823,3.3508,3.3683,3.3613,3.3829,3.3438,3.3031,3.2422,62.8039,60.4248,60.4316,59.2428,57.3547,52.1816,59.4688,39.3728,29.2062,15.5746,11.9625,8.4549,0.0652,0.0,-0.028,0.1398,0.1584,0.0839,76.47,107.8426,90.8645,88.7605,92.8631,129.1487,0.0,0.0,0.0,0.0,0.0,0.0,25.6078,20.8495,20.8633,18.4856,14.7095,4.3632,1.0196,1.0,0.9918,1.043,1.049,1.0254,100.0,0.0,100.0,0.0,100.0,28.5714,0.0,100.0,100.0,14.2857,100.0,11.9048,63.893,42.6621,34.9498,24.2544,18.3213,5.0075,10.5867,15.1501,16.3276,17.7766,18.9176,22.1334,48.054,37.6948,33.8724,29.161,27.4044,24.4669,0.0179,0.042,0.0629,0.1379,0.2247,0.5559,0.081,0.1044,0.1305,0.2263,0.3255,0.6145,3.3423,3.4228,3.3826,3.3074,3.3639,3.4205,3.4339,3.3153,3.3746,3.3659,3.4638,3.268,3.1598,3.4767,3.3182,3.1244,3.4539,3.2892,1.6573,1.6329,1.6228,1.6345,1.6698,1.7756,1.8935,0.4023,0.0285,0.0028,0.0314,58.876,44.0141,2.0601,48.435,3.2538,4504725.9248,15978294.0
2004-11-22,3.3639,230348.0,AZM.MI,3.3857,3.3677,3.3679,3.3732,3.3244,3.2916,3.3795,3.3751,3.3709,3.3771,3.3585,3.3221,3.373,3.3756,3.3798,3.3885,3.3826,3.3537,3.3683,3.3613,3.3821,3.3447,3.3061,3.2439,40.2444,47.4493,51.1215,54.6981,54.4839,50.9604,41.2133,33.1408,26.4884,15.3136,11.8912,8.2939,0.0093,0.0186,-0.0466,0.1025,0.1304,0.1025,-100.0,-5.318,6.1413,4.2576,48.7662,82.4251,-0.8002,-0.8002,-0.8002,-0.8002,-0.8002,-0.8002,-19.5113,-5.1014,2.243,9.3961,8.9679,1.9208,1.0028,1.0056,0.9863,1.0314,1.0403,1.0314,66.6667,0.0,80.0,20.0,85.7143,14.2857,7.1429,92.8571,95.2381,9.5238,97.619,9.5238,4.7024,8.213,10.1813,11.9213,10.4651,1.6904,30.9229,26.4175,24.1988,21.5552,21.3335,23.2124,33.9746,31.1451,29.6848,27.3901,26.3205,24.0106,0.0492,0.0708,0.0912,0.1654,0.2513,0.58,0.054,0.0835,0.1119,0.2101,0.31,0.5999,3.354,3.4173,3.3857,3.3142,3.3677,3.4212,3.4195,3.3163,3.3679,3.3732,3.4523,3.2942,3.1696,3.4793,3.3244,3.1256,3.4576,3.2916,1.5757,1.5942,1.6004,1.6293,1.6695,1.7807,1.9082,0.4098,0.0287,0.0005,0.0291,56.4921,54.1134,2.1138,47.1092,3.264,4366438.0183,15747946.0
2004-11-23,3.4571,296701.0,AZM.MI,3.4043,3.3937,3.3772,3.3839,3.336,3.2978,3.4152,3.4049,3.3932,3.3882,3.3705,3.3298,3.4358,3.4213,3.415,3.4091,3.3988,3.3648,3.3775,3.3805,3.3854,3.3526,3.3213,3.2523,78.6269,72.2635,69.433,64.4789,61.2685,54.5889,43.2845,33.8768,27.2784,15.9407,12.227,8.245,0.0559,0.1305,0.0652,0.1491,0.2423,0.2609,78.1247,106.0598,122.5259,114.4313,101.2524,134.7429,1.0,1.0,1.0,1.0,1.0,1.0,57.2539,44.5271,38.866,28.9578,22.537,9.1778,1.0164,1.0392,1.0192,1.0451,1.0754,1.0816,100.0,66.6667,100.0,0.0,100.0,0.0,0.0,100.0,100.0,4.7619,100.0,7.1429,47.4269,36.8207,32.0184,24.0931,18.9425,6.2417,16.4565,18.4166,18.7806,19.0616,19.6972,22.3581,46.1478,39.8829,36.4715,31.162,28.9034,25.335,0.0328,0.0567,0.0782,0.1536,0.2393,0.5661,0.0919,0.1227,0.1518,0.251,0.3512,0.6415,3.3262,3.4824,3.4043,3.3217,3.3937,3.4658,3.4581,3.2964,3.3772,3.3839,3.4651,3.3027,3.1794,3.4925,3.336,3.1271,3.4686,3.2978,1.9207,1.7801,1.7199,1.6647,1.6755,1.7557,1.9237,0.4174,0.0298,0.0047,0.0345,59.5227,58.2969,2.0914,50.4942,3.2736,4663139.0183,16044647.0
2004-11-24,3.4478,836613.0,AZM.MI,3.4229,3.4124,3.3919,3.3945,3.3479,3.3047,3.4369,3.4229,3.4108,3.3968,3.3807,3.3367,3.4498,3.4403,3.4334,3.4231,3.4111,3.3743,3.3848,3.3895,3.3922,3.3593,3.3352,3.2615,71.7164,68.2355,66.5251,63.0136,60.3242,54.1782,44.6653,34.4656,27.9555,16.523,12.5467,8.1973,0.0559,0.0932,0.1025,0.1491,0.2516,0.2889,57.4974,88.231,97.8454,116.6649,103.8505,134.1437,0.0,0.0,0.0,0.0,0.0,0.0,43.4328,36.4711,33.0501,26.0272,20.6485,8.3564,1.0165,1.0278,1.0306,1.0452,1.0787,1.0914,66.6667,33.3333,80.0,0.0,85.7143,14.2857,0.0,92.8571,95.2381,0.0,97.619,4.7619,47.4269,36.8207,32.0184,24.0931,18.9425,6.2417,12.8494,15.9943,17.0038,18.1567,19.0824,22.0259,36.0326,34.6372,33.0208,29.6827,28.0012,24.9586,0.0219,0.0453,0.067,0.1426,0.2279,0.5527,0.0613,0.0982,0.1301,0.2331,0.3345,0.6263,3.3391,3.5068,3.4229,3.3422,3.4124,3.4825,3.481,3.3028,3.3919,3.3945,3.4669,3.3222,3.1976,3.4983,3.3479,3.1336,3.4758,3.3047,1.6443,1.6442,1.6326,1.6272,1.6515,1.7442,1.9389,0.425,0.0314,0.0062,0.0376,73.1585,63.0578,1.9965,56.4077,3.2828,5499752.0183,15208034.0
2004-11-25,3.4944,486819.0,AZM.MI,3.4664,3.431,3.4158,3.4025,3.3621,3.3133,3.4726,3.4503,3.4365,3.4101,3.394,3.3456,3.4878,3.4755,3.465,3.4457,3.4296,3.3873,3.4231,3.4035,3.413,3.3664,3.3554,3.2763,82.9518,76.4411,73.0964,67.0453,63.2936,55.878,55.6373,39.9114,31.5092,18.0184,13.3229,8.2866,0.1305,0.0932,0.1677,0.1118,0.2982,0.3634,100.0,130.6317,138.7624,185.1799,147.4806,169.1962,0.4999,0.4999,0.4999,0.4999,0.4999,0.4999,65.9035,52.8823,46.1928,34.0905,26.5871,11.7561,1.0388,1.0274,1.0504,1.0331,1.0933,1.1161,100.0,0.0,100.0,40.0,100.0,0.0,35.7143,100.0,100.0,0.0,100.0,2.381,77.5812,61.6945,52.8313,37.4585,28.8463,11.9458,7.0528,11.3356,13.3267,16.0993,17.6375,21.2186,55.866,47.8495,43.1797,35.3842,31.9383,26.9758,0.0146,0.0363,0.0574,0.1324,0.2171,0.5395,0.1154,0.1531,0.1861,0.291,0.3931,0.6859,3.4262,3.5067,3.4664,3.3372,3.431,3.5249,3.5118,3.3198,3.4158,3.4025,3.4907,3.3143,3.2156,3.5087,3.3621,3.1415,3.4852,3.3133,1.9706,1.8312,1.7617,1.6813,1.6789,1.7435,1.9545,0.4326,0.0338,0.0095,0.0433,91.4126,74.6979,1.9978,60.9007,3.2915,5694448.2747,15694853.0
2004-11-26,3.4944,157218.0,AZM.MI,3.4788,3.4515,3.4358,3.4079,3.3746,3.322,3.4866,3.4714,3.4561,3.4223,3.406,3.354,3.4989,3.4933,3.4846,3.4635,3.4455,3.3994,3.4386,3.419,3.4278,3.3708,3.3711,3.2902,82.9518,76.4411,73.0964,67.0453,63.2936,55.878,62.9519,44.268,34.5552,19.407,14.0621,8.3737,0.0373,0.1025,0.1398,0.0745,0.2609,0.3634,50.0,83.3333,107.334,147.3458,135.7696,161.1045,0.7499,0.7499,0.7499,0.7499,0.7499,0.7499,65.9035,52.8823,46.1928,34.0905,26.5871,11.7561,1.0108,1.0302,1.0417,1.0218,1.0807,1.1161,66.6667,0.0,80.0,20.0,85.7143,0.0,28.5714,92.8571,95.2381,4.7619,97.619,0.0,77.5812,61.6945,52.8313,37.4585,28.8463,11.9458,5.5507,9.8948,12.1052,15.3501,17.094,20.9047,43.9673,41.7676,39.2222,33.7376,30.9541,26.5767,0.0097,0.029,0.0492,0.1229,0.2067,0.5267,0.0769,0.1225,0.1595,0.2702,0.3744,0.6696,3.4349,3.5228,3.4788,3.356,3.4515,3.547,3.5307,3.3409,3.4358,3.4079,3.5078,3.3079,3.2295,3.5197,3.3746,3.1512,3.4928,3.322,1.6692,1.6782,1.6624,1.6374,1.6497,1.7274,1.9699,0.4403,0.0365,0.0108,0.0472,85.856,83.4757,1.8775,61.9702,3.3054,5851666.2747,15694853.0
2004-11-29,3.5223,281557.0,AZM.MI,3.5037,3.4832,3.4531,3.4158,3.3883,3.3306,3.5084,3.495,3.4777,3.4376,3.4195,3.3633,3.5215,3.5168,3.5085,3.4843,3.4638,3.4131,3.4758,3.4566,3.4433,3.3793,3.3898,3.305,88.9037,81.0351,76.8142,69.3692,65.0254,56.8853,71.7915,50.434,38.9666,21.3736,15.1234,8.5696,0.0745,0.1584,0.1211,0.1118,0.2889,0.3634,100.0,125.0019,128.6622,180.3199,175.0017,195.2288,0.3334,0.3334,0.3334,0.3334,0.3334,0.3334,77.8074,62.0702,53.6285,38.7383,30.0508,13.7706,1.0216,1.0471,1.0356,1.0328,1.0893,1.115,100.0,0.0,100.0,0.0,100.0,28.5714,21.4286,100.0,100.0,0.0,100.0,0.0,89.4707,75.0981,65.4345,46.9392,36.3486,16.6042,3.5601,7.7419,10.1969,14.1123,16.1778,20.3646,64.0621,54.4374,48.8035,39.0808,34.6548,28.4738,0.0065,0.0232,0.0422,0.1142,0.1969,0.5141,0.1165,0.1632,0.2019,0.3161,0.4218,0.7188,3.4773,3.5301,3.5037,3.4287,3.4832,3.5377,3.5599,3.3464,3.4531,3.4158,3.532,3.2997,3.2446,3.5321,3.3883,3.1569,3.5043,3.3306,1.7213,1.7023,1.6782,1.6406,1.6469,1.717,1.9854,0.448,0.0396,0.0125,0.052,81.8701,86.3795,1.8179,57.8894,3.3184,5757847.514,15976410.0
2004-11-30,3.5037,340946.0,AZM.MI,3.5068,3.4925,3.4691,3.4218,3.4003,3.3386,3.5084,3.5018,3.4904,3.4493,3.43,3.3713,3.5134,3.5175,3.5146,3.4961,3.4762,3.4241,3.4768,3.462,3.4513,3.3838,3.4011,3.3161,65.8974,69.7077,69.3593,66.0264,62.9465,56.012,77.6846,55.3668,42.7477,23.1997,16.1341,8.7609,0.0093,0.0466,0.1118,0.0839,0.2516,0.3355,26.9193,67.6075,80.0776,125.7758,149.0187,173.3611,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.7948,39.4154,38.7187,32.0527,25.893,12.0241,1.0027,1.0135,1.033,1.0245,1.0774,1.1059,66.6667,0.0,80.0,0.0,85.7143,14.2857,14.2857,92.8571,95.2381,0.0,97.619,0.0,89.4707,75.0981,65.4345,46.9392,36.3486,16.6042,2.7231,6.7007,9.2272,13.4452,15.6738,20.0612,49.0012,47.116,44.1627,37.2334,33.5752,28.0497,0.0043,0.0186,0.0362,0.106,0.1875,0.5019,0.0777,0.1306,0.1731,0.2936,0.4017,0.7017,3.4836,3.5301,3.5068,3.4433,3.4925,3.5417,3.5676,3.3706,3.4691,3.4218,3.5465,3.2972,3.2622,3.5385,3.4003,3.1647,3.5126,3.3386,1.5082,1.5818,1.5981,1.6075,1.6275,1.7103,2.0006,0.4558,0.0424,0.0113,0.0537,74.0937,80.6066,1.7586,59.4946,3.3353,5416901.514,15635464.0
2004-12-01,3.5596,190719.0,AZM.MI,3.5285,3.5149,3.497,3.4325,3.4145,3.3462,3.5348,3.5242,3.513,3.4677,3.4444,3.3816,3.5509,3.5474,3.5419,3.5189,3.4964,3.4394,3.4934,3.488,3.4821,3.3961,3.4194,3.3289,84.2431,80.1244,77.1273,70.6023,66.3361,57.9934,82.5058,59.986,46.4535,25.0767,17.1942,8.9787,0.0652,0.1118,0.1957,0.1491,0.2982,0.3168,100.0,102.8381,109.1137,131.8309,169.4918,189.2459,0.2501,0.2501,0.2501,0.2501,0.2501,0.2501,68.4861,60.2488,54.2546,41.2047,32.6722,15.9868,1.0187,1.0324,1.0582,1.0437,1.0914,1.0977,100.0,0.0,100.0,0.0,100.0,0.0,7.1429,100.0,100.0,4.7619,100.0,38.0952,92.1481,78.4629,68.6885,49.4774,38.395,17.9066,1.7809,5.3512,7.9107,12.4913,14.9407,19.6122,43.5824,44.3413,42.6184,36.9571,33.5641,28.168,0.0029,0.0149,0.031,0.0984,0.1786,0.4899,0.0704,0.1231,0.167,0.2912,0.4012,0.7037,3.4821,3.575,3.5285,3.4657,3.5149,3.5641,3.5673,3.4268,3.497,3.4325,3.5756,3.2894,3.2751,3.5539,3.4145,3.1623,3.53,3.3462,1.5132,1.5597,1.5726,1.5814,1.6004,1.6808,2.0162,0.4636,0.0457,0.0132,0.0589,79.6503,78.538,1.8662,66.7901,3.351,5607620.514,15826183.0
2004-12-02,3.5783,429105.0,AZM.MI,3.5472,3.5317,3.5144,3.4458,3.4274,3.3533,3.5596,3.5453,3.5333,3.4871,3.4593,3.3924,3.5764,3.5724,3.5664,3.5414,3.5169,3.4552,3.5088,3.5089,3.5039,3.4143,3.4362,3.3413,87.5834,82.6157,79.1803,71.9584,67.3807,58.6298,86.8523,64.7689,50.4354,27.1566,18.3892,9.2519,0.0559,0.0839,0.1211,0.1864,0.2702,0.2982,92.8522,117.3438,115.8423,129.7296,170.8178,195.5455,0.0,0.0,0.0,0.0,0.0,0.0,75.1669,65.2314,58.3606,43.9168,34.7613,17.2597,1.0159,1.024,1.035,1.0549,1.0817,1.0909,100.0,33.3333,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,35.7143,95.5454,83.9001,74.3265,54.1955,42.2903,20.4511,1.1725,4.2749,6.7818,11.6046,14.2413,19.1726,51.4674,48.8302,46.0493,39.0656,35.1135,29.0308,0.0019,0.0119,0.0266,0.0914,0.1701,0.4783,0.0842,0.1357,0.1804,0.3077,0.4194,0.7242,3.4838,3.6105,3.5472,3.4671,3.5317,3.5962,3.5955,3.4332,3.5144,3.4458,3.6051,3.2865,3.28,3.5748,3.4274,3.1575,3.549,3.3533,1.5244,1.5538,1.5642,1.5724,1.5907,1.6694,2.0318,0.4714,0.0493,0.0144,0.0637,82.2241,78.6561,2.0429,61.8811,3.3656,5750757.8463,16255288.0
2004-12-03,3.6435,915366.0,AZM.MI,3.5938,3.5615,3.5423,3.4671,3.4438,3.3602,3.6078,3.5826,3.5656,3.5135,3.479,3.4059,3.6322,3.6203,3.6095,3.5753,3.5456,3.4758,3.5686,3.5491,3.5493,3.4606,3.4645,3.3557,94.1227,88.7713,84.7631,76.1108,70.7187,60.7606,90.5888,69.8411,54.9335,29.6359,19.8495,9.6316,0.1398,0.1491,0.1957,0.2982,0.3448,0.2889,100.0,135.4171,149.8875,146.7476,188.8528,215.0484,0.5384,0.5384,0.5384,0.5384,0.5384,0.5384,88.2454,77.5427,69.5261,52.2216,41.4374,21.5213,1.0399,1.0427,1.0568,1.0891,1.1045,1.0861,100.0,0.0,100.0,0.0,100.0,0.0,7.1429,100.0,100.0,0.0,100.0,33.3333,98.0617,90.1302,81.9226,61.8665,49.0557,25.2016,0.5556,2.7675,4.9839,9.9557,12.8705,18.2641,56.7674,53.3122,50.156,42.2591,37.6572,30.5714,0.0013,0.0095,0.0228,0.0849,0.162,0.4669,0.1307,0.1831,0.2292,0.3603,0.4739,0.7815,3.5219,3.6657,3.5938,3.464,3.5615,3.659,3.6446,3.44,3.5423,3.4671,3.6455,3.2887,3.2814,3.6062,3.4438,3.1453,3.575,3.3602,2.1064,1.8858,1.7917,1.6715,1.6461,1.6797,2.0479,0.4793,0.0539,0.0182,0.072,90.0004,83.9583,2.2769,65.1288,3.3841,6243577.4808,17170654.0
2004-12-06,3.6808,354124.0,AZM.MI,3.6342,3.5932,3.5689,3.4924,3.458,3.3679,3.6512,3.6224,3.6002,3.5419,3.5005,3.4208,3.6769,3.665,3.6522,3.6111,3.5766,3.4982,3.6185,3.5892,3.5915,3.5167,3.4907,3.3734,95.951,91.0386,87.0744,78.1064,72.413,61.9094,93.2355,74.202,59.085,32.1106,21.3473,10.0423,0.1211,0.1584,0.1864,0.3541,0.2982,0.3261,100.0,120.4627,147.3391,165.2848,196.8735,230.4959,0.4001,0.4001,0.4001,0.4001,0.4001,0.4001,91.9021,82.0772,74.1488,56.2129,44.8261,23.8188,1.034,1.045,1.0533,1.1064,1.0882,1.0972,100.0,0.0,100.0,20.0,100.0,0.0,0.0,100.0,100.0,23.8095,100.0,30.9524,98.529,91.6454,83.994,64.2817,51.303,26.8787,0.4072,2.2996,4.3614,9.2989,12.2969,17.8638,54.9581,52.7508,50.1354,42.7692,38.2069,30.997,0.0009,0.0076,0.0195,0.0788,0.1543,0.4558,0.1151,0.1745,0.2244,0.3625,0.4793,0.7908,3.5494,3.7189,3.6342,3.4681,3.5932,3.7182,3.7003,3.4375,3.5689,3.4924,3.6839,3.3009,3.2694,3.6466,3.458,3.1319,3.6039,3.3679,1.8963,1.7971,1.7372,1.6449,1.6242,1.6592,2.0642,0.4872,0.0592,0.0215,0.0807,86.8269,86.3505,2.4432,65.981,3.4099,6314493.4911,17524778.0
2004-12-07,3.6621,436188.0,AZM.MI,3.6621,3.6248,3.5929,3.5143,3.4695,3.3752,3.6652,3.6453,3.6235,3.5646,3.5191,3.4345,3.6751,3.6762,3.6698,3.6347,3.5999,3.5174,3.6286,3.6114,3.6078,3.5467,3.5063,3.3875,77.7994,80.8371,79.9957,74.7443,70.2781,60.9948,95.1844,78.0957,63.0602,34.669,22.94,10.5073,0.0839,0.1584,0.1677,0.3075,0.2423,0.3075,61.5404,89.2276,105.6996,144.11,169.5413,211.5091,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,55.5988,61.6743,59.9915,49.4886,40.5561,21.9896,1.0234,1.0452,1.048,1.0917,1.0708,1.0917,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,19.0476,100.0,28.5714,99.0823,93.6704,86.9113,67.9289,54.7941,29.5755,0.2442,1.7007,3.509,8.3144,11.4072,17.2195,52.9754,52.0357,50.11,43.5353,39.0605,31.6825,0.0006,0.0061,0.0167,0.0732,0.1469,0.4449,0.1233,0.1862,0.2389,0.3832,0.5031,0.8186,3.6317,3.6925,3.6621,3.5298,3.6248,3.7199,3.7223,3.4634,3.5929,3.5143,3.7081,3.3206,3.2629,3.6761,3.4695,3.1228,3.6276,3.3752,2.1189,1.954,1.8601,1.7169,1.6759,1.6886,2.0802,0.4952,0.0644,0.0207,0.085,78.7692,85.1988,2.628,56.1704,3.4389,5965552.4524,17088590.0
